global_AUROC,global_AUPR,overall_AP,overall_AUROC,overall_nDCG@10,overall_P@15,overall_R@15,nonhot100_AP,nonhot100_AUROC,nonhot100_nDCG@10,nonhot100_P@15,nonhot100_R@15,rare_AP,rare_AUROC,rare_nDCG@10,rare_P@15,rare_R@15,middle_AP,middle_AUROC,middle_nDCG@10,middle_P@15,middle_R@15,top15_hot_fraction,rho,fold
0.8440746679887724,0.32016789882063834,0.42113455225008345,0.8842598887897926,0.6378689391479221,0.5244444444444445,0.29318547089356906,0.11054682787279697,0.7630616711715976,0.15212279138750065,0.10228310502283107,0.19059588278485004,0.10870092137439115,0.6327197870365279,0.12138756675424206,0.036231884057971016,0.19667443064182194,0.08308804394319495,0.6797454933077748,0.08853262040516724,0.041379310344827586,0.1596321992746942,0.9804444444444446,0.5,4
0.7794151363337617,0.2912388400461391,0.40745213988448126,0.8594355026316158,0.6315426596257528,0.5537777777777777,0.2525778342176503,0.14187920678429922,0.7590914193463465,0.18418512821644129,0.15185185185185185,0.11664061229721234,0.04552154042823052,0.5754995837007966,0.038408706861666,0.030864197530864196,0.09523951896447341,0.1493523855357586,0.6840169547996391,0.16720108344113369,0.07868852459016393,0.1909880300620606,0.9920000000000001,0.5,5
0.8246102544578555,0.3134571173180051,0.42192462530438857,0.8791771863922025,0.6504030410234434,0.5439999999999999,0.2722573873541661,0.12696035999873034,0.7829365172988763,0.1499478627401769,0.1419047619047619,0.1271568199535366,0.08779094244721537,0.6379365728313104,0.08665940849400239,0.04035087719298245,0.08439883130285607,0.1408952598039965,0.6520026375413259,0.15508473274855156,0.08214285714285714,0.20938920394683766,0.9920000000000001,0.5,6
0.8374159788272884,0.28887822873669894,0.3867311171208255,0.8799783197352705,0.5757757290642149,0.49066666666666664,0.2510812656357289,0.118455984441635,0.7793679716699787,0.15109104557641648,0.137037037037037,0.11946294587128015,0.05812409310498551,0.6239029754024326,0.05383277463584668,0.04,0.061454136598051066,0.11638349632789124,0.6934778667824874,0.12599970710903408,0.07683615819209039,0.18630374127117896,0.9937777777777778,0.5,7
0.8236116158259696,0.27673423166494066,0.3816589873358194,0.8737903257481637,0.5847511855925417,0.49155555555555547,0.27580641663663596,0.09974416701754525,0.7594155644696339,0.11740197713855907,0.09351851851851851,0.10065707078606528,0.04706530757153281,0.6117738164132508,0.051541738323755845,0.029268292682926834,0.1804878048780488,0.09678563796583227,0.649451066562192,0.11814814038684136,0.05390070921985815,0.14093388880622923,0.9786666666666668,0.5,8
0.816844390441667,0.31265271818336793,0.44287263928786247,0.892119560854536,0.6582927134365705,0.5386666666666667,0.3005290038722261,0.14867004638895634,0.7858831588365075,0.19258212310946496,0.14666666666666664,0.11541355942012851,0.09321983615233372,0.691374211384402,0.10842858493607119,0.05303030303030303,0.19547635756874887,0.11051830287289383,0.690972289430967,0.1368221197553734,0.08933333333333335,0.13902695517263627,0.9848888888888888,0.5,9
0.8171199114688628,0.26847273482581624,0.38798760760825696,0.8782602879159136,0.5670846011517168,0.4782222222222222,0.2846557299212299,0.11997109766815492,0.7686529147821487,0.1574353375137414,0.11714285714285713,0.131179805866428,0.10333327913560386,0.6758144182088257,0.12341289157110233,0.04878048780487805,0.1756850872704531,0.1069225009787746,0.6763031391545639,0.12871567615529167,0.06143790849673204,0.17309370403744267,0.9813333333333333,0.6,0
0.8483615095166325,0.32039000251854344,0.421927280596076,0.8838639952394706,0.6563849992224501,0.5431111111111111,0.2661649509090483,0.1187728815168688,0.7864894703253534,0.1515149876748559,0.1305164319248826,0.13345524799167668,0.08102639377094792,0.6313739478124192,0.089093797115235,0.03739837398373984,0.16783124164382188,0.10598084692822822,0.6865889591390343,0.11596572463896038,0.05660377358490566,0.17641354802605894,0.9937777777777778,0.6,1
0.8427531047748018,0.3821435883552805,0.4490920644127145,0.8736997656183129,0.6856261023137348,0.6088888888888889,0.24055889793264684,0.13502620030565032,0.7611665282823434,0.19693813796613727,0.15045045045045044,0.10847980991707495,0.1066867560182569,0.6841723231436855,0.11994614503919669,0.05442176870748299,0.1975367086561564,0.12358958577830409,0.6451285373874321,0.1641988738793784,0.08390804597701147,0.13953716915933398,0.9928888888888889,0.6,2
0.8299963422197648,0.27187477017450357,0.38722007146440074,0.8751019600655493,0.5833857567117843,0.4666666666666667,0.2775110599118208,0.09837015281379645,0.7790969285066286,0.1133005863385516,0.0895238095238095,0.1178249632614822,0.06812219186614195,0.5952240001278863,0.07924101135403834,0.03194444444444445,0.1200321669071669,0.0936160315416253,0.7144688832228485,0.10242542798618207,0.06282051282051282,0.172529324312018,0.9831111111111113,0.6,3
0.8421866783334632,0.3222238120938412,0.4258681650087388,0.8833856665742148,0.6493087112524745,0.5306666666666667,0.2929372700317891,0.11231718230994368,0.7604724017194135,0.15128195124573957,0.0995433789954338,0.18786508842762403,0.08990164855409642,0.625119528115545,0.09548561557683218,0.036231884057971016,0.1767468944099379,0.07692879901059721,0.6762574987885686,0.08335435155702516,0.04252873563218391,0.16071631630708708,0.9866666666666667,0.6,4
0.7754873943710114,0.29308006129020103,0.410927125445096,0.8602254311450909,0.632288072300176,0.5582222222222222,0.2537322599487071,0.14110491279664758,0.7600768185272178,0.18927470837564442,0.1574074074074074,0.1221225575092097,0.043563379927042595,0.5778698273342708,0.03698252990984408,0.02962962962962963,0.10353382029156163,0.15875619657086057,0.6835587511533165,0.17681033975801155,0.07650273224043717,0.19023651899232394,0.9955555555555554,0.6,5
0.8259435500874418,0.3199962983806483,0.4258006627279065,0.8808067346030448,0.6562655997270409,0.5457777777777777,0.27218700738908497,0.13047892813693374,0.7852787091116115,0.15934232829264397,0.14380952380952378,0.13273153179686487,0.08797216385696846,0.6413460381213265,0.0810811544164983,0.04035087719298246,0.08360724672644178,0.1427358559890392,0.6554331781874666,0.16824747771500353,0.08095238095238096,0.2064528755435774,0.9946666666666666,0.6,6
0.8382017801345808,0.29350864955546313,0.3912354186834311,0.8809547309400739,0.5756805194509679,0.496888888888889,0.25772678909193547,0.12074926761102842,0.780490181427827,0.1564241154382605,0.1333333333333333,0.12158038695254413,0.05930115034628548,0.6243062569130802,0.0620935284348198,0.03833333333333334,0.06101554010682301,0.12253218779253605,0.697471422978462,0.12864405466714454,0.07683615819209039,0.17887171738742327,0.9964444444444445,0.6,7
0.8215436551989006,0.28050262441595053,0.38489111296845174,0.8734016465222205,0.5882606950542502,0.4915555555555556,0.2765775196479154,0.09910530171829002,0.7578732868553129,0.11779174461701403,0.09351851851851851,0.0983642075054611,0.043398352570929236,0.6078087227844514,0.037408769230013926,0.027642276422764227,0.175609756097561,0.0961715104128469,0.6470238056321772,0.11632789428020025,0.0553191489361702,0.14042346542346543,0.984888888888889,0.6,8
0.8157384849517633,0.31413037997064364,0.4485884708315913,0.8923711826023667,0.6680202778859203,0.544888888888889,0.3051641730690689,0.14903677004129867,0.7849434015229834,0.1953006807781224,0.14476190476190473,0.12055487172370129,0.09488601159304522,0.6929805561893096,0.10504792343108144,0.051515151515151514,0.17510899345138475,0.10551826477790038,0.690318569945201,0.12862307877696083,0.08800000000000001,0.1274432526006984,0.9937777777777775,0.6,9
0.8159740651134776,0.26930539610166804,0.3859564976419815,0.8770918186741337,0.5650828427441632,0.48088888888888887,0.28535117352234884,0.1180971308547968,0.7677044537631725,0.1553397150570312,0.11142857142857143,0.1431963632958147,0.10345595141421618,0.6690505206098761,0.1189661070114462,0.04227642276422764,0.14815367559269998,0.10302276730455448,0.6739542629520647,0.12638285074782818,0.06666666666666668,0.18570366030064972,0.9866666666666667,0.7,0
0.847689926301825,0.3242157161824536,0.4216140944228672,0.8838427597041165,0.6533162966880701,0.5475555555555556,0.2673886714565959,0.11896525584154863,0.7859352895343815,0.14980023886205007,0.1305164319248826,0.13701475513919334,0.08011315490749972,0.629225128689602,0.08911277256381427,0.03414634146341463,0.15292609259233136,0.10541990521486659,0.6856860010484886,0.11170744493241562,0.05786163522012579,0.15458066392902395,0.9955555555555554,0.7,1
0.8416640874959382,0.3832709418027439,0.45129892677264744,0.8731371528220564,0.681377744465783,0.6142222222222222,0.2428317247888666,0.1354214202607701,0.760141173479721,0.1947379783985777,0.15675675675675674,0.11682735120630025,0.1061701793190487,0.6819144192396482,0.12473546320656918,0.05714285714285715,0.21290356968628277,0.114899890130671,0.6418217431087055,0.14985990247678294,0.0793103448275862,0.13817224556052732,0.9964444444444445,0.7,2
0.8293914224926994,0.27468508716351187,0.39337873298872883,0.8747462169621146,0.5947840026778685,0.47199999999999986,0.2829906956987209,0.09810192020215248,0.7776603510751335,0.11530016129330062,0.09523809523809523,0.1105802023466799,0.06715823251991031,0.5934980384430154,0.06934349506361964,0.029166666666666664,0.1118476430976431,0.09499587222838621,0.7105652131446275,0.10793845683081602,0.06666666666666667,0.18388743406317307,0.9884444444444443,0.7,3
0.8394233125168075,0.3206686801806986,0.4246435696011089,0.8817726905585019,0.6520693392798824,0.5422222222222223,0.2998841084471027,0.11444095576857702,0.7573511801309136,0.15830406111117964,0.09406392694063928,0.18307334803282027,0.08899241168919836,0.6195128679442231,0.09474964544991182,0.0391304347826087,0.19486283643892338,0.07286786671644127,0.6714631849681648,0.0709660449042441,0.040229885057471264,0.16918679697584363,0.9946666666666666,0.7,4
0.7717658022123979,0.2942596603620171,0.4134072438007848,0.8601366193732296,0.633000545156906,0.5537777777777777,0.25364455938524316,0.14272913937156662,0.7593482982265907,0.19150165530483357,0.15833333333333333,0.12634850704038914,0.04240664662607731,0.5792285185683085,0.04437563472827276,0.02839506172839506,0.10323023802076625,0.1605071148309101,0.6814917162963671,0.1779389701104209,0.06885245901639346,0.17437406083153756,1.0,0.7,5
0.8264199074589194,0.32416457163222834,0.4264984401667254,0.8817344041556652,0.6578833074667929,0.5493333333333333,0.27516809346331444,0.1332078391088304,0.7867578209921842,0.16188535852414349,0.13238095238095238,0.1161717559169264,0.08760126246422172,0.6418378228950569,0.08136768825946321,0.042105263157894736,0.09676514146328388,0.14192000377626876,0.6574646822884885,0.16209445153309948,0.08333333333333334,0.21527719623230493,0.9973333333333335,0.7,6
0.8383664507019332,0.2970890222221574,0.39316780271052476,0.8813471837101658,0.577801155356415,0.49866666666666665,0.2586576077712891,0.12227961009761616,0.78065749369117,0.16395585844918512,0.1324074074074074,0.1348043739235261,0.05726055794639475,0.6232849521868193,0.05793143064088828,0.03833333333333334,0.07307694361559493,0.11546570019804715,0.6991970037916588,0.11813182636237725,0.07683615819209039,0.16764351792783103,1.0,0.7,7
0.8192138566197652,0.28181116450612015,0.386675926376723,0.8725144331197426,0.5933239227484051,0.4924444444444445,0.27430143604496054,0.09737792499245541,0.7552761895146494,0.1169499630488055,0.0925925925925926,0.10366681045092745,0.041976133204186625,0.6034415969404445,0.03330274293861703,0.022764227642276424,0.13089430894308943,0.07982070706931021,0.6430230258650372,0.10337972228161597,0.0553191489361702,0.14042346542346543,0.9893333333333334,0.7,8
0.8141297688064781,0.3133246931374157,0.4473656549408518,0.8920431439600776,0.6660911066040586,0.5484444444444446,0.3078534605067116,0.14885853205232064,0.7828115814136428,0.20009983230009867,0.14952380952380953,0.12835099437904904,0.10029887840640486,0.6934594570168416,0.11531684366686777,0.048484848484848485,0.1665862661786575,0.10146032152026718,0.689149962538413,0.12142116996459995,0.08666666666666668,0.11910827120782225,0.9955555555555554,0.7,9
0.8142254108247029,0.26819014279864095,0.38523597449181846,0.8752959589673073,0.5660118537912997,0.4746666666666667,0.28457184012928316,0.11648804594482688,0.7656880267074282,0.14243419966625565,0.10666666666666667,0.13645480171729663,0.0862220677384506,0.6614844815140383,0.10151576504875974,0.04552845528455285,0.14242769425696256,0.10185037250860618,0.670859597484665,0.12461707747642961,0.06143790849673204,0.17366948990734618,0.9911111111111113,0.8,0
0.8464962013175156,0.3251379132136965,0.4213148821234242,0.8830041651537135,0.6494232938101699,0.5448888888888889,0.2669790211203473,0.12302409572627762,0.7835827253787515,0.14893225084787995,0.1323943661971831,0.13360674210932139,0.06713611282869225,0.6265191480519241,0.0762516209403496,0.03739837398373984,0.1821943852752582,0.10363255907946473,0.6839697816574052,0.11529302101088919,0.055345911949685536,0.15148380093653666,0.9964444444444445,0.8,1
0.8400540069322772,0.3815811126764368,0.44994904400953073,0.8721969078756321,0.6818899795091456,0.6071111111111112,0.2398579892106062,0.13486195959193673,0.7581663989261365,0.19127616976253625,0.15405405405405403,0.11184885610407498,0.10063410195306143,0.679265288239444,0.11216191921196006,0.05306122448979592,0.20130535897342622,0.1123428892587265,0.64021341446486,0.14293002747513656,0.08160919540229884,0.14263594508331495,0.9991111111111112,0.8,2
0.8280954014933327,0.27531151388823,0.39550690466816574,0.8736129440991378,0.6017828463301211,0.47288888888888875,0.28471320267259825,0.1005989782602547,0.7748088248646109,0.12017281680048486,0.09619047619047617,0.12056413975790084,0.06513560897289587,0.5924352018655409,0.07079669238815633,0.027777777777777776,0.10663930976430976,0.10119855010562959,0.7066124663303154,0.11989293737687284,0.06666666666666667,0.17736286559511144,0.993777777777778,0.8,3
0.835967395435661,0.3159298100724871,0.41994636110256695,0.8793115716133968,0.6479588370612424,0.5404444444444444,0.2988591391305198,0.12159712816494644,0.7533039333989566,0.16003289465465312,0.08858447488584476,0.17363643616734575,0.08399555671683596,0.6141978895742461,0.08772202776126455,0.036231884057971016,0.18218167701863355,0.07003317017914638,0.6662131549223389,0.0664187726137084,0.03908045977011495,0.15685442149691642,0.9928888888888889,0.8,4
0.7682118997908071,0.2942406613203493,0.4111296960956205,0.8594286657793212,0.6276390408684176,0.5511111111111111,0.252093779243026,0.1421731454593257,0.757475249205988,0.19137862700474606,0.15740740740740738,0.11943539893805585,0.04246737194253552,0.5795514021065586,0.045159619992801894,0.025925925925925925,0.09088455900842057,0.13641649125044697,0.678425072118484,0.15902316127259097,0.07213114754098363,0.17158810968493066,1.0,0.8,5
0.8262483689645039,0.3264416224497958,0.42706883803562223,0.8819941837130707,0.6604802375572904,0.5546666666666666,0.277785895363997,0.13205955766248137,0.7869382564566326,0.17076008623919353,0.13047619047619047,0.11017293893736181,0.08878552989313435,0.6418232659584248,0.0858631636441475,0.04385964912280702,0.09749613561533066,0.14127436809313673,0.6574401736925398,0.16211657537465626,0.08214285714285714,0.21702351976171666,0.9973333333333333,0.8,6
0.8380080714095209,0.29941330855557474,0.3933247812985978,0.8812940623782488,0.5755047504740183,0.4995555555555556,0.25954003635124284,0.12336033428912924,0.7804705881094909,0.1728146831573457,0.1333333333333333,0.1321275622166801,0.057912118004368164,0.6218617948454067,0.06184105743971162,0.03833333333333333,0.07270999285801917,0.12235874287408956,0.6991133513892966,0.11797146606523502,0.06892655367231638,0.16098525970361852,1.0,0.8,7
0.8166301820359471,0.2808009479635841,0.3845871612285899,0.8712995300431341,0.5928785826751192,0.4924444444444445,0.27405713519164554,0.09509441644105326,0.7527258365125253,0.11618502733179091,0.08611111111111111,0.09924467692733233,0.04064831472926616,0.5997827755360402,0.03183484373387233,0.01951219512195122,0.08687572590011614,0.07884797120608934,0.6408938270057529,0.10250601560594988,0.05390070921985815,0.13991687981049683,0.9937777777777778,0.8,8
0.8120717629697309,0.3101992571190378,0.44398624680485077,0.8912393282969441,0.6572201179667121,0.5573333333333333,0.31561015036298345,0.1473852728153135,0.78018134991394,0.2041173838220529,0.15714285714285714,0.12488500888304759,0.0968566645274077,0.6918890638429018,0.11286484532977491,0.04393939393939394,0.1536663057043492,0.1005870185698603,0.6888524985483886,0.12121051274677024,0.08933333333333335,0.12440482293196017,0.9982222222222221,0.8,9
0.8118403662905964,0.26453816573486644,0.3808929440815617,0.8727381018757624,0.5585063440600212,0.4755555555555556,0.2896261996098557,0.10810250888038307,0.7622041316587678,0.13232045300527787,0.1019047619047619,0.135795745991013,0.0781069428377557,0.6549788431552908,0.0899827666770596,0.04552845528455285,0.14242769425696256,0.10323604574580106,0.6649760737155602,0.12074812489126172,0.05620915032679739,0.15952502870406146,0.9946666666666666,0.9,0
0.8448192248200269,0.32300429580928774,0.4195691067412458,0.8819104817781855,0.6487878706760944,0.5431111111111111,0.266567260331939,0.12174061811461336,0.7813257814494312,0.15485556972850187,0.12769953051643193,0.11832508754940853,0.06680083386869275,0.6246462757305462,0.08594464014808785,0.03414634146341463,0.17846809801238553,0.0892154624862078,0.6824608820401705,0.1012688092400758,0.05408805031446541,0.14938736487783646,0.9982222222222223,0.9,1
0.8380006314450756,0.37742856457453733,0.44759630350285934,0.8709484179389472,0.680544748464935,0.6106666666666667,0.24194768277891499,0.12912569608731164,0.7561954475571654,0.18213386679952248,0.14504504504504506,0.10204346884375282,0.0828549148927027,0.6767781973717863,0.09774405908897268,0.05170068027210885,0.20629812531073033,0.0996147832248566,0.6381250266322861,0.13157692795497042,0.07701149425287357,0.13761969906090477,1.0,0.9,2
0.8261883349517652,0.27365764056552777,0.3929494608108958,0.8721816627396017,0.6041308028336124,0.47911111111111115,0.28865126715314465,0.10452286144453186,0.7716550854739376,0.12736868300065987,0.09523809523809523,0.12480870353061264,0.05507172250479151,0.5906750899507903,0.06049339722046712,0.02638888888888889,0.10887145262145263,0.10197700561179537,0.7025312765549175,0.11771163164509865,0.06666666666666668,0.17713598243553597,0.9937777777777778,0.9,3
0.8317722328524345,0.3083142586217996,0.4113265935580458,0.8759846931222345,0.6432781718710966,0.536,0.29222258337174767,0.11422791584084338,0.7487834575869694,0.13435385080871154,0.07853881278538814,0.14723971347025783,0.07880032943247468,0.6102096373889865,0.08147680197810071,0.03333333333333333,0.16913819875776398,0.06916841674605545,0.660531415662196,0.06403184321292983,0.03333333333333334,0.11719079742659863,0.9884444444444443,0.9,4
0.7647242204468767,0.2930995246600126,0.4089735711756057,0.8582592989300959,0.6251754439173174,0.5528888888888889,0.2573044631275057,0.13533581006373538,0.7552256439500519,0.1868229351256207,0.16018518518518518,0.12869205000195671,0.04223395381223859,0.5800020088585182,0.03833150109290183,0.022222222222222223,0.08462859578524425,0.12469753808397253,0.675751020769243,0.135591234377818,0.07103825136612023,0.18821571823698685,1.0,0.9,5
0.8255056680552579,0.32649673553590314,0.4235383734026828,0.8815400048436135,0.6571679694914605,0.5573333333333333,0.27707601807104665,0.12650210152388272,0.7858148163834496,0.16563478719679545,0.1333333333333333,0.11136511306775249,0.06956290341224369,0.6419321876110072,0.0670803043559449,0.042105263157894736,0.08433824087848855,0.13490581021004838,0.6559883761232557,0.15945224981321918,0.08214285714285714,0.22052693801923326,0.9982222222222223,0.9,6
0.8372060064077582,0.30050880991570367,0.3904433216827264,0.8807226092118672,0.5736677555584248,0.4968888888888889,0.256370335088641,0.12184584076736805,0.779546003526407,0.17681779363067965,0.12962962962962962,0.13006568974870847,0.05619486483259321,0.6201997153516419,0.05896952657553276,0.04,0.07310061785801916,0.11905639438199223,0.6990839114004661,0.11674226365026932,0.0655367231638418,0.16981404471441855,1.0,0.9,7
0.8137400812352462,0.27723610105104046,0.38227923937839914,0.8697001214513265,0.5917957375159927,0.4951111111111112,0.27692991565829334,0.09584097615622847,0.7499180501479173,0.11761777355190867,0.08148148148148149,0.09954670240001318,0.037675974734954876,0.5956073851994886,0.027809708210581652,0.01951219512195122,0.07603561749903212,0.06733406202671326,0.6382125837458181,0.07641069313372467,0.05390070921985815,0.14250445771722367,0.9973333333333335,0.9,8
0.8095488385626214,0.30507967511762624,0.4423363155037723,0.8898111995841643,0.6584998835694542,0.5573333333333333,0.31454562039522765,0.13157237158528248,0.7773027643657674,0.1853702720120635,0.14666666666666667,0.10177672930930345,0.10875462142375349,0.6910081451690927,0.11937688756898433,0.04393939393939394,0.15329241402610969,0.09608277021435567,0.686987830989778,0.1161135802911856,0.08666666666666666,0.11801593404307129,1.0,0.9,9
0.808711320790324,0.25797291267429656,0.3737752900817934,0.8696397585103868,0.5600971049636666,0.47199999999999986,0.2909889501949112,0.09506149776955766,0.7575603300632986,0.11942866272784831,0.09142857142857141,0.12713155561117412,0.062204747469342854,0.6488534314707868,0.06874131532146359,0.04065040650406504,0.12616753165533656,0.08326423064645845,0.6592368693504227,0.10156907510338577,0.05620915032679739,0.15952502870406146,0.9857777777777779,1.0,0
0.8425981102435907,0.31727275146187406,0.41663401755097135,0.8801977336054654,0.6520390278213037,0.5439999999999999,0.26676626530706343,0.1257714397806746,0.7780738362201832,0.1505078403443436,0.11173708920187794,0.12097719214466451,0.06494157854490935,0.6225063181037305,0.07780224721879075,0.032520325203252036,0.16627297606116603,0.07888220214443717,0.6796299235752254,0.07979614050689966,0.05031446540880503,0.136522870881267,0.9973333333333333,1.0,1
0.8355118636198426,0.3701180331185033,0.4431818282658178,0.8692879207072999,0.6820888579755376,0.6106666666666666,0.24151067060554715,0.11936941000170893,0.7540853339609896,0.1552145856352257,0.14234234234234233,0.10154082853780465,0.07930926563666098,0.6746438391816308,0.10017323184228481,0.054421768707483,0.20495187252390135,0.09285742329718093,0.6356612885352027,0.12102175269734783,0.07126436781609194,0.13164216086921626,0.9991111111111112,1.0,2
0.8237791322716,0.2694961714346024,0.3880247590729564,0.87020089302538,0.5935057156764045,0.4773333333333333,0.29036827345814337,0.10863115414295493,0.7676423171796518,0.1386500728082033,0.09523809523809523,0.12718205514683756,0.052990208725419714,0.5895343710958119,0.0590787502049304,0.024999999999999998,0.10589526214526214,0.10132763420969464,0.6987576239123622,0.10720515422617259,0.06666666666666667,0.1736710113335786,0.9946666666666668,1.0,3
0.8267685863637431,0.29708002532800803,0.3998929538652683,0.8717658889609123,0.6416524447113631,0.5262222222222223,0.284530582069736,0.1066990201617454,0.7433453349640853,0.1104036120309344,0.07762557077625572,0.1377905396981524,0.07506323456686058,0.6048723620131902,0.06852024696403737,0.0318840579710145,0.14739906832298136,0.0627149407799533,0.6543390462791902,0.053094771004710745,0.034482758620689655,0.11285893929149507,0.9813333333333333,1.0,4
0.761126294783949,0.2902406149409133,0.4052611846167645,0.8563625505924409,0.6229614982359685,0.5448888888888888,0.25127426322172824,0.12430892716110538,0.7517878249832493,0.16975133306653512,0.1416666666666667,0.11060039362812202,0.04192337440879624,0.5803760522193578,0.031636932691842375,0.020987654320987655,0.07768415134079978,0.11132466711032038,0.6724092733525403,0.13001199001337263,0.06229508196721311,0.14864521159801347,1.0,1.0,5
0.824186372305227,0.3243744464728987,0.41931863490370563,0.8804240867454431,0.6523396251326616,0.5537777777777777,0.2725934370226646,0.12116239747316655,0.7837674072680338,0.1508329846462721,0.13142857142857142,0.1083065362272983,0.06305091008052359,0.6423701952199865,0.0629168800220188,0.03859649122807017,0.08248702192200645,0.12758213783758715,0.6548960624055116,0.1500866420868632,0.08452380952380953,0.21646145560802546,0.9964444444444445,1.0,6
0.8359814166505077,0.29984149298172746,0.38786730782068735,0.8796920092192229,0.5771533618668133,0.496888888888889,0.2578197898439077,0.12422068058395633,0.777748844005121,0.17191029843456196,0.12870370370370368,0.12876208798257738,0.05551342230261409,0.6186053270583164,0.058912245086086765,0.04666666666666667,0.07466311785801917,0.11426691454362783,0.6967439176332098,0.10413670680397634,0.0655367231638418,0.16359935544888182,1.0,1.0,7
0.8104040343445693,0.2710436801130869,0.3780579690100461,0.8675466567201655,0.5936834555532928,0.4897777777777778,0.2727249312219662,0.08108294466857188,0.7465874168358761,0.09660145471134712,0.07685185185185185,0.10390838416139513,0.036362398887988694,0.5922306717366594,0.022488620503540988,0.017886178861788615,0.05164537359659311,0.062018007547034966,0.6345079558566739,0.0722762357047043,0.04822695035460993,0.11279360119785653,0.9964444444444445,1.0,8
0.8065435238375774,0.29744067729857104,0.43759940339169723,0.8876851086736983,0.6560641047333763,0.5519999999999999,0.3122551996500212,0.1196316473785314,0.7727856619853873,0.16169174245404838,0.1419047619047619,0.10260223183617548,0.09437149253336811,0.6895493778796866,0.10900465818121642,0.0409090909090909,0.1527403197240154,0.08702408105181096,0.6839230741609671,0.09026212948715917,0.08533333333333333,0.11671807644377086,1.0,1.0,9
