group,model,AP_mean,AP_std,AP_n,nDCG@10_mean,nDCG@10_std,nDCG@10_n,P@15_mean,P@15_std,P@15_n,R@15_mean,R@15_std,R@15_n
middle,CAFNet-D + ATC+target kNN k=10 beta=0.5,0.09834571191128115,0.12049671339849605,631,0.08408835416053477,0.14919474867525653,631,0.07068145800316958,0.11392350442395181,631,0.1199548013123998,0.21757050421594695,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.8,0.09475702869592278,0.12231952854185249,631,0.0771416493389159,0.14665445494232515,631,0.06370839936608558,0.10966543727246308,631,0.09883997780987328,0.19132082906759607,631
middle,CAFNet-D + ATC+target kNN k=10 beta=1.0,0.09242526966089293,0.12027294748130926,631,0.07630329444701493,0.14522057729418103,631,0.061806656101426306,0.10849772932091852,631,0.09274482457770017,0.18416569788075943,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.05,0.11260472596286186,0.13714296039253854,631,0.1153622078160787,0.1836849402430041,631,0.08177496038034865,0.13105440554705544,631,0.1530020349917462,0.25361510989020053,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.1,0.11139113683543858,0.13400090106158394,631,0.11193525604433231,0.1795748927738488,631,0.0809297411516112,0.1319001619703952,631,0.14792567423315434,0.24812224187603402,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.2,0.10798377576308255,0.13018958403901473,631,0.10582921600004538,0.16983079718326535,631,0.07966191230850501,0.1286758987775637,631,0.1430884886589026,0.24106104284385083,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.3,0.10459447051783201,0.1242062377822316,631,0.09976732620925367,0.16196836478002302,631,0.0769149498151083,0.12298718041678723,631,0.14117916485100213,0.24220733946803008,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.5,0.10118588171143593,0.1259160275185735,631,0.08979242416705426,0.15384524227132057,631,0.07078711040676174,0.11276826265003774,631,0.1294669275033067,0.23154868660412223,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.8,0.09715054941001855,0.1256272021466819,631,0.0808195167774533,0.1488773535621113,631,0.06656101426307448,0.10680541291179432,631,0.11647109541268649,0.21274934536625356,631
middle,CAFNet-D + ATC+target kNN k=20 beta=1.0,0.09518201834250314,0.12564295412547968,631,0.07824886394195195,0.14823013233616328,631,0.06455361859482303,0.10542150504247766,631,0.1031531484930419,0.19108215944415682,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.05,0.11155519192417904,0.13205523754237272,631,0.11196807405112112,0.1796091613227901,631,0.08071843634442682,0.12779411129541104,631,0.1519458878098423,0.2512351232880287,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.1,0.10925844373071121,0.128882304911223,631,0.10713609004322841,0.1725872397129828,631,0.08019017432646591,0.12727048686740045,631,0.14865717582329524,0.24648233495003896,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.2,0.10596020879377485,0.12567948744843582,631,0.10190122747500015,0.16415573655595095,631,0.07702060221870047,0.1226048761653913,631,0.14360524800125313,0.2423997748904786,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.3,0.10216127160234029,0.1197838285900257,631,0.09380857297230755,0.15633649576170405,631,0.07268885367142103,0.11558763382930302,631,0.1365447593936705,0.23877933970855456,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.5,0.0978882048664811,0.12170286250019038,631,0.08269895069910353,0.14918753435979248,631,0.06719492868462758,0.10992896152035131,631,0.12044935414662684,0.2224508457930121,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.8,0.0930105847198893,0.11670350058408668,631,0.07504050036659667,0.1434062514725506,631,0.06349709455890121,0.10784317088502264,631,0.1100976099358461,0.21009866809563155,631
middle,CAFNet-D + ATC+target kNN k=5 beta=1.0,0.09089739748844625,0.11534027426088476,631,0.07333816903959871,0.14094779573858715,631,0.061595351294241936,0.10645311469914294,631,0.1059415609403624,0.2056770742874381,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.05,0.11214937909396908,0.13417446319741458,631,0.11489792534135872,0.18214918358988547,631,0.08145800316957211,0.13063238383390927,631,0.1518950755058429,0.2524754802535196,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.1,0.11127135507057974,0.13389630277324088,631,0.11125964416307367,0.17895916483868538,631,0.08103539355520338,0.13084147137827917,631,0.14797127939553142,0.24664975080391638,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.2,0.10698943703317573,0.12460665321215339,631,0.10443675198787972,0.16501950124516904,631,0.0804014791336503,0.1278010224734191,631,0.1485051774126971,0.24569193147691618,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.3,0.10532893285511934,0.1250595163799327,631,0.10206268232061452,0.16282689585024313,631,0.0769149498151083,0.12049541321907693,631,0.14393337084088925,0.24283118075111504,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.5,0.10182172257413075,0.12306048985654137,631,0.09041072389385699,0.154358472654583,631,0.07216059165346012,0.11460274884312642,631,0.13298890955236206,0.2340321278324493,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.8,0.09735382276042547,0.1242210636173192,631,0.08062522023463226,0.14955104006786005,631,0.06592709984152138,0.10726427649608367,631,0.11589959233516027,0.21411675720371315,631
middle,CAFNet-D + ATC+target kNN k=50 beta=1.0,0.0946880235341254,0.1226859718521133,631,0.07759316143200734,0.14567332552274248,631,0.06391970417326995,0.10554064003649352,631,0.10564111722760239,0.19842905279599288,631
middle,CAFNet-D full,0.11050270452994496,0.13013081083866013,631,0.11563624981893539,0.1827936550106799,631,0.08219756999471738,0.13132762209701113,631,0.15370227757994565,0.25511769191417943,631
middle,Evidence-kNN ATC k=10,0.06481617717565397,0.10932136335221569,631,0.06413457366349863,0.13986015753920372,631,0.05293185419968304,0.1064156144703384,631,0.07748629635475322,0.17554149337232725,631
middle,Evidence-kNN ATC k=20,0.07006973213577151,0.11901853601125506,631,0.06810666666176683,0.14932204702525315,631,0.05367142102482832,0.1071359969704335,631,0.07651952938379739,0.17303594571041783,631
middle,Evidence-kNN ATC k=5,0.062826471202728,0.11124416516747794,631,0.07055481907032435,0.1494513933299313,631,0.05472794506075013,0.10895572509457757,631,0.07229063845776686,0.16375874043853048,631
middle,Evidence-kNN ATC k=50,0.07114604220011517,0.11833601720742609,631,0.06697455456906617,0.14599332257225728,631,0.05229793977812995,0.10472733715427043,631,0.0781588294897132,0.1781462838646405,631
middle,Evidence-kNN ATC+target k=10,0.06804425176828835,0.11690294589115174,631,0.06345844721180419,0.14557363854680244,631,0.05388272583201268,0.10683178844387624,631,0.08040194080472982,0.18404324186014517,631
middle,Evidence-kNN ATC+target k=20,0.07203751603390807,0.12010203150587433,631,0.06555350923399828,0.14577721257459894,631,0.05419968304278923,0.10769129041684573,631,0.07613104855270185,0.1680578384266569,631
middle,Evidence-kNN ATC+target k=5,0.06165411977549359,0.10711962423306659,631,0.0628155274145479,0.14520364162968377,631,0.050501848917062865,0.10834336113995012,631,0.06865977352183679,0.1721985503869335,631
middle,Evidence-kNN ATC+target k=50,0.07274332368747283,0.11955463702602571,631,0.06375233711609614,0.14328963250356974,631,0.05282620179609086,0.10768703385025558,631,0.0759892913462802,0.17321274226235447,631
middle,Global popularity,0.07912871381606401,0.11104631264720372,631,0.09568870977165751,0.1800111770544997,631,0.07385103011093501,0.14011010911331467,631,0.08842204512952063,0.1728218338297928,631
rare,CAFNet,0.07010294019575562,0.12256506814490473,506,0.08289280426168259,0.1708000022654015,506,0.04137022397891964,0.07765236600076196,506,0.11936294022665347,0.23731955344842284,506
rare,CAFNet-D + ATC kNN k=10 beta=0.05,0.05855185061293944,0.10367511430667618,506,0.060281445303039215,0.14804110238036097,506,0.03557312252964427,0.07712826194024126,506,0.09136608282241507,0.21331220153697333,506
rare,CAFNet-D + ATC kNN k=10 beta=0.1,0.0578241277423444,0.10184155817406874,506,0.05895690752667137,0.14623309870771287,506,0.03504611330698287,0.0762236306781079,506,0.08987949884090182,0.2121882577735424,506
rare,CAFNet-D + ATC kNN k=10 beta=0.2,0.05931342934498916,0.10937235191439111,506,0.05995172196464563,0.15025744011519787,506,0.03465085638998682,0.07634686472895014,506,0.08931068687363108,0.2146185362879914,506
rare,CAFNet-D + ATC kNN k=10 beta=0.3,0.05749524626630506,0.10572289132831593,506,0.057147849942278964,0.14588894732675547,506,0.03359683794466403,0.0740167432586092,506,0.08719496956338636,0.21341469636015256,506
rare,CAFNet-D + ATC kNN k=10 beta=0.5,0.05435644618252897,0.10045818073447364,506,0.05263819586985688,0.13589172346403275,506,0.03241106719367589,0.0719615569082147,506,0.08199544858430365,0.2051903204085067,506
rare,CAFNet-D + ATC kNN k=10 beta=0.8,0.050040844041700686,0.09064889237550969,506,0.045611127143998446,0.11989038253250017,506,0.031488801054018446,0.07095840199602305,506,0.07956896450229704,0.20157584211167767,506
rare,CAFNet-D + ATC kNN k=10 beta=1.0,0.04820936495157803,0.08666681579994356,506,0.04324559468512017,0.11331450215047614,506,0.0308300395256917,0.06854043710308727,506,0.07930854119924975,0.2012084652890656,506
rare,CAFNet-D + ATC kNN k=20 beta=0.05,0.05841699813325304,0.10312801694498946,506,0.059858429672840115,0.14741663337565386,506,0.03596837944664032,0.07734365961363034,506,0.09354083664043003,0.21584486281668508,506
rare,CAFNet-D + ATC kNN k=20 beta=0.1,0.058737269559451986,0.1042974737245723,506,0.059505097315068166,0.14854233145526347,506,0.03557312252964427,0.07620993838413943,506,0.09246047464201633,0.21557937682953,506
rare,CAFNet-D + ATC kNN k=20 beta=0.2,0.06002728884846077,0.11057588667583185,506,0.061931098072413364,0.15265471997193844,506,0.03517786561264822,0.07575727833594546,506,0.09097024831719644,0.2139947284100189,506
rare,CAFNet-D + ATC kNN k=20 beta=0.3,0.05996084198545671,0.11419099994372571,506,0.060862444053915034,0.15389336981983026,506,0.03451910408432148,0.07542121810446888,506,0.08860542931490398,0.2134418169937091,506
rare,CAFNet-D + ATC kNN k=20 beta=0.5,0.05667983539315639,0.10823215691556203,506,0.05543216346798185,0.14376802479454143,506,0.03320158102766799,0.07484479128819821,506,0.08235111905442595,0.20534728311376407,506
rare,CAFNet-D + ATC kNN k=20 beta=0.8,0.0533169021957113,0.10292711207584579,506,0.049542993901127624,0.13318798216823904,506,0.03267457180500658,0.07085525572685288,506,0.08149206944637553,0.20082670348796972,506
rare,CAFNet-D + ATC kNN k=20 beta=1.0,0.050659775566357784,0.09723911597950204,506,0.046110083185661586,0.12366572097289734,506,0.03188405797101449,0.06920964275040638,506,0.07906473025151324,0.19586441494680518,506
rare,CAFNet-D + ATC kNN k=5 beta=0.05,0.0594346976697806,0.10581351152056394,506,0.060468653804231144,0.14940961921977644,506,0.035704874835309625,0.07723834406284653,506,0.09050548270552203,0.21176232284415694,506
rare,CAFNet-D + ATC kNN k=5 beta=0.1,0.05850267426584703,0.10364547045211422,506,0.05893854234425101,0.14721873758046522,506,0.03438735177865612,0.07612007871225604,506,0.0879386352421073,0.21061281473831747,506
rare,CAFNet-D + ATC kNN k=5 beta=0.2,0.05981677103876849,0.10999513052497319,506,0.05993070318486808,0.15122280605952698,506,0.03451910408432148,0.07542121810446888,506,0.0899773549483202,0.21392785581416515,506
rare,CAFNet-D + ATC kNN k=5 beta=0.3,0.05764753424868159,0.10593289370412744,506,0.05662699612447328,0.14415299872676973,506,0.03372859025032938,0.07377796281438362,506,0.08825497244486083,0.21409227848473503,506
rare,CAFNet-D + ATC kNN k=5 beta=0.5,0.05379868111365722,0.09934066609498962,506,0.050674636920380524,0.1332599639627427,506,0.033333333333333326,0.07377902367498125,506,0.08568670617623834,0.2105842081847933,506
rare,CAFNet-D + ATC kNN k=5 beta=0.8,0.05059242523565665,0.09188305045260321,506,0.04473892645523019,0.12040427007366655,506,0.031752305665349145,0.07145912323002007,506,0.08329838290863709,0.20762625860777692,506
rare,CAFNet-D + ATC kNN k=5 beta=1.0,0.0487697304346488,0.08979154133620852,506,0.04158024692081454,0.11413223806007533,506,0.031225296442687747,0.07156856874417823,506,0.08224433346141635,0.20608002851377255,506
rare,CAFNet-D + ATC kNN k=50 beta=0.05,0.05793434273167326,0.10170729511408291,506,0.059570860500541285,0.14648677693964615,506,0.035836627140974964,0.07723417799753896,506,0.0932938010673075,0.21573694449404765,506
rare,CAFNet-D + ATC kNN k=50 beta=0.1,0.05869373231376371,0.10429489417113842,506,0.05957374787024038,0.14846197134458936,506,0.03570487483530962,0.07632134506258731,506,0.09272640326762875,0.21574148682034686,506
rare,CAFNet-D + ATC kNN k=50 beta=0.2,0.06015304167010753,0.11098982036818324,506,0.06218093727045274,0.1530150299477832,506,0.03517786561264822,0.07529115605544812,506,0.0919074150152327,0.21475486433063862,506
rare,CAFNet-D + ATC kNN k=50 beta=0.3,0.05953761291318088,0.11314907028737702,506,0.06013034210263993,0.15236546658700167,506,0.03451910408432148,0.07436359525182806,506,0.09027272337350237,0.21426432227161332,506
rare,CAFNet-D + ATC kNN k=50 beta=0.5,0.058051652016376167,0.11165419474524786,506,0.05777141336863583,0.14896431368044882,506,0.03359683794466403,0.07413555181413899,506,0.08661574441588926,0.21034039706657962,506
rare,CAFNet-D + ATC kNN k=50 beta=0.8,0.05457371437191265,0.10468819699081724,506,0.05080365975943681,0.1351124272632017,506,0.03333333333333333,0.07233341698220286,506,0.08443862833567682,0.20246753821742391,506
rare,CAFNet-D + ATC kNN k=50 beta=1.0,0.05218636030094701,0.09933598985301907,506,0.04693661655451345,0.12588661361362993,506,0.03241106719367589,0.06972541853216735,506,0.08351099386349763,0.20271368725612138,506
rare,CAFNet-D + ATC+target kNN k=10 beta=0.05,0.05851908055611496,0.10361118931856789,506,0.060090300177441824,0.14782352713357005,506,0.03623188405797101,0.07767487333295357,506,0.09295000966564447,0.21401615915432343,506
rare,CAFNet-D + ATC+target kNN k=10 beta=0.1,0.05817364769212086,0.10283077452526132,506,0.05918656460333471,0.14607856158008273,506,0.03491436100131753,0.0758793214210291,506,0.09039858262341031,0.21286121511505224,506
rare,CAFNet-D + ATC+target kNN k=10 beta=0.2,0.058875324816046105,0.107286045458691,506,0.060054526526999476,0.1488109678951173,506,0.03491436100131752,0.07541395347421971,506,0.09192413074201564,0.21542624226305945,506
rare,CAFNet-D + ATC+target kNN k=10 beta=0.3,0.05805348348805043,0.10631423756067408,506,0.05785381003585956,0.14618886142223056,506,0.03399209486166008,0.07377607680232216,506,0.0896388219760892,0.21348923144469195,506
rare,CAFNet-D + ATC+target kNN k=10 beta=0.5,0.05479719191385557,0.10012125403062179,506,0.05399705122268567,0.13479095968499483,506,0.03333333333333333,0.07377902367498125,506,0.08359102997658899,0.202303074047351,506
rare,CAFNet-D + ATC+target kNN k=10 beta=0.8,0.050400627712727894,0.08900371411993889,506,0.04595036153136144,0.1188261382923763,506,0.032411067193675897,0.06997740713857538,506,0.08440581324155123,0.20252863583049893,506
rare,CAFNet-D + ATC+target kNN k=10 beta=1.0,0.048688083758789934,0.08673547193505637,506,0.04377446895315345,0.11480210812815715,506,0.030830039525691702,0.06789538067793843,506,0.07757654020944192,0.19387383192709348,506
rare,CAFNet-D + ATC+target kNN k=20 beta=0.05,0.05820891307177892,0.10285307323547407,506,0.05951193088224419,0.14680648726218606,506,0.03623188405797101,0.07744793365183054,506,0.09463299391107699,0.21655158246967943,506
rare,CAFNet-D + ATC+target kNN k=20 beta=0.1,0.05883186176775834,0.10442225760458901,506,0.05986638036844167,0.14833828740455535,506,0.035836627140974964,0.07643236179605735,506,0.09357851182984757,0.21631763293432002,506
rare,CAFNet-D + ATC+target kNN k=20 beta=0.2,0.059441542846653705,0.1085568431451434,506,0.062084182715860074,0.15090865252143598,506,0.03530961791831357,0.0748187592866646,506,0.0927205263753678,0.21571099516233208,506
rare,CAFNet-D + ATC+target kNN k=20 beta=0.3,0.05966030752279235,0.11338560643267302,506,0.06043001105150373,0.15202119963115335,506,0.03451910408432148,0.07388868152886229,506,0.09013386742760678,0.21357729641911138,506
rare,CAFNet-D + ATC+target kNN k=20 beta=0.5,0.05716621519638465,0.10968035490270278,506,0.05649039222380968,0.14372328507523058,506,0.03386034255599473,0.07425276484036859,506,0.08653785513345452,0.2092338199711488,506
rare,CAFNet-D + ATC+target kNN k=20 beta=0.8,0.0540967576101229,0.1024984325497941,506,0.051920682201374746,0.1337370824377176,506,0.03293807641633729,0.07269643702036857,506,0.08324098294997803,0.20254034689469008,506
rare,CAFNet-D + ATC+target kNN k=20 beta=1.0,0.051095511662255205,0.09266727236283716,506,0.04670460003922921,0.12205658508041616,506,0.03320158102766799,0.07135328820642704,506,0.08535836926490253,0.20498255222582448,506
rare,CAFNet-D + ATC+target kNN k=5 beta=0.05,0.057972109538845816,0.10205015349143051,506,0.05936811675347963,0.14653043287904766,506,0.035968379446640324,0.077570904357118,506,0.09070252065926218,0.21176815497725834,506
rare,CAFNet-D + ATC+target kNN k=5 beta=0.1,0.05795328826830027,0.1022896900087896,506,0.058562918274715464,0.14642315709280893,506,0.03491436100131753,0.07611093837069598,506,0.08933837329977627,0.2110512460675439,506
rare,CAFNet-D + ATC+target kNN k=5 beta=0.2,0.05865005846337663,0.10784044883880443,506,0.05835608455309966,0.14806859267064035,506,0.03451910408432148,0.07495300594144168,506,0.09053204711669169,0.21413967801216535,506
rare,CAFNet-D + ATC+target kNN k=5 beta=0.3,0.05672621580085869,0.10476123365205753,506,0.05512069829122101,0.14128587082716185,506,0.03293807641633729,0.07329925481433289,506,0.08432221832051053,0.205200777096627,506
rare,CAFNet-D + ATC+target kNN k=5 beta=0.5,0.05402024414063091,0.09937563226460648,506,0.04976316811039241,0.13046754785800438,506,0.03293807641633728,0.07293816199911025,506,0.08353716262552711,0.20161613665232525,506
rare,CAFNet-D + ATC+target kNN k=5 beta=0.8,0.04981657149365733,0.08882545701102176,506,0.04390812485265248,0.11668174148923181,506,0.0313570487483531,0.06842919853427296,506,0.08235883235133502,0.20161237457890366,506
rare,CAFNet-D + ATC+target kNN k=5 beta=1.0,0.04790536818109163,0.08608027985448129,506,0.040604718215105425,0.11070789645714553,506,0.02990777338603426,0.06547879218100634,506,0.07761130166186214,0.19521343612185343,506
rare,CAFNet-D + ATC+target kNN k=50 beta=0.05,0.05782057532030935,0.101588988687461,506,0.059186702736416366,0.14573632620054017,506,0.03623188405797101,0.07744793365183054,506,0.09463299391107699,0.21655158246967943,506
rare,CAFNet-D + ATC+target kNN k=50 beta=0.1,0.05840720546812289,0.10296847578585556,506,0.05951524958608719,0.14688732616324057,506,0.03596837944664032,0.07654299028125952,506,0.09376395267474337,0.21645265220505597,506
rare,CAFNet-D + ATC+target kNN k=50 beta=0.2,0.060072767528699625,0.11021610975280974,506,0.06275240577469549,0.1521907550505921,506,0.035836627140974964,0.07585444699451258,506,0.09349733128825402,0.21597506901563313,506
rare,CAFNet-D + ATC+target kNN k=50 beta=0.3,0.06002689845535175,0.11403551337258455,506,0.06113265416832224,0.15334082263897547,506,0.03465085638998683,0.07388644524027557,506,0.09146162125041987,0.21569814370663154,506
rare,CAFNet-D + ATC+target kNN k=50 beta=0.5,0.0581756174217473,0.11201800993965544,506,0.057980772063067974,0.14734326684695118,506,0.03438735177865612,0.07542317828163932,506,0.08834606284581242,0.2116512041641846,506
rare,CAFNet-D + ATC+target kNN k=50 beta=0.8,0.05422298652248745,0.10280176993123549,506,0.052206990171063145,0.13395910484336804,506,0.03438735177865612,0.07365208360571808,506,0.0873900472991924,0.20683042421327033,506
rare,CAFNet-D + ATC+target kNN k=50 beta=1.0,0.052979043766328636,0.10105339109345532,506,0.048007145810712165,0.1274235415175322,506,0.03267457180500658,0.0704816428837301,506,0.08491368847742291,0.20359490445085432,506
rare,CAFNet-D full,0.05848417685193596,0.10368743581989613,506,0.05993846776683384,0.1477959584104527,506,0.03610013175230566,0.07756630768569178,506,0.09172061040992942,0.2120486680350126,506
rare,Evidence-kNN ATC k=10,0.025405457406376116,0.06970171410729648,506,0.022363634315031695,0.09467396641541825,506,0.015942028985507246,0.046724642666014095,506,0.03153330282061939,0.12711759225349,506
rare,Evidence-kNN ATC k=20,0.025624221969459085,0.06627580833243098,506,0.02454927890023318,0.09084277372838143,506,0.018313570487483534,0.049713476559890876,506,0.03697221821079158,0.13599782343143554,506
rare,Evidence-kNN ATC k=5,0.023708742235333476,0.0707699049305195,506,0.023762994733331086,0.09172191236651066,506,0.01831357048748353,0.053630870174920936,506,0.036586401098436395,0.13806891558178822,506
rare,Evidence-kNN ATC k=50,0.027208104355036147,0.06835452211957707,506,0.02491156822476813,0.09309711952255979,506,0.016864295125164686,0.04649383870222962,506,0.035778270213945425,0.13312504455647586,506
rare,Evidence-kNN ATC+target k=10,0.026060354916145067,0.07550972236556004,506,0.02539879052311361,0.09453848928656268,506,0.017523056653491437,0.04911014557126773,506,0.03359022557444001,0.1240267491002981,506
rare,Evidence-kNN ATC+target k=20,0.027979706394066665,0.07467799741117132,506,0.02579681160668418,0.09408012152949424,506,0.01844532279314888,0.05267454694225823,506,0.03797418861520951,0.13975439869642814,506
rare,Evidence-kNN ATC+target k=5,0.023979140688141956,0.07177295495665967,506,0.024834649272125763,0.09137322781394591,506,0.019104084321475628,0.05302290985021337,506,0.04025955770814068,0.14318136927509825,506
rare,Evidence-kNN ATC+target k=50,0.029348615727103438,0.07635459541568695,506,0.02555815087308338,0.09413199403838626,506,0.017391304347826087,0.050481964659857194,506,0.034934675101387695,0.13304904225757325,506
rare,Global popularity,0.028477215576140122,0.04086307657514114,506,0.03955292802175695,0.11489287621496024,506,0.02779973649538867,0.06913030912048887,506,0.05047281327049329,0.1407715900774397,506
